Wall time,Step,Value,Value,Value
1606426803,202146,115.5500031,137.5,97.44999695
1606426804,202234,115.3499985,148.75,90.80000305
1606426808,202608,115.5500031,141.3500061,94.05000305
1606426815,203192,115.4499969,142.5500031,94.25
1606426826,204052,113.5,142.4499969,100.1999969
1606426833,204654,114.3000031,142.25,99.90000153
1606426834,204732,111.5500031,142.1499939,101.1999969
1606426839,205099,112.4499969,143.1499939,109.1999969
1606426843,205448,112.4000015,141.1000061,108.75
1606426857,206703,112.25,137.1999969,108.8499985
1606426861,206994,111,137.5,108.9499969
1606426875,208138,116.0500031,134.8999939,111.4499969
1606426885,209049,119.5,129,110.75
1606426886,209101,120.6999969,129.5500031,112.6999969
1606426889,209321,122.9000015,129.3500061,112.6999969
1606426892,209595,124.5,127.5500031,112.5
1606426894,209778,122.3000031,125.6999969,112.4000015
1606426899,210163,122.5,114.1999969,111.3000031
1606426900,210220,122.5999985,117.0999985,110.9499969
1606426904,210573,123.75,118.6999969,110.8499985
1606426917,211704,123.3499985,115.6500015,110.9499969
1606426928,212630,127.5500031,114.0500031,113.25
1606426936,213294,134.25,109.1500015,116.75
1606426943,213835,133.25,109.9000015,119.3499985
1606426943,213866,132.5500031,108.6500015,120.0500031
1606426944,213916,127.75,101.1999969,115.1500015
1606426945,213988,126.8499985,104,114.9000015
1606426964,215649,124.1500015,104.5,113.9000015
1606426968,216013,126.0500031,106.0999985,115.1500015
1606426973,216455,135.0500031,105.8000031,116
1606426980,216987,135.6499939,104.8000031,121.5500031
1606426996,218274,136.6499939,103.4000015,122.8000031
1606426998,218500,138.3500061,104.4499969,123.5
1606427004,218973,145.4499969,105.3000031,121.8499985
1606427013,219743,145.8500061,97.84999847,124.6500015
1606427019,220258,145.8500061,98.90000153,120.9499969
1606427040,222041,146.4499969,99.30000305,120.5
1606427042,222214,147.1000061,103.8000031,124.0500031
1606427049,222821,159.9499969,104.1999969,126.5999985
1606427055,223344,161.4499969,106.0999985,124.6500015
1606427065,224152,163.75,106.5999985,124.8000031
1606427070,224574,168.75,113.3000031,125
1606427071,224686,169.6499939,112.4000015,126.3499985
1606427073,224865,173.3500061,113.1500015,127.3499985
1606427080,225463,172.8999939,112.6999969,127.0500031
1606427088,226065,173.1999969,114.1500015,126.6500015
1606427101,227145,176.5,113.4499969,127.1999969
1606427107,227661,180,112.8499985,127.9499969
1606427108,227806,180.6000061,112.8499985,116.8499985
1606427119,228703,178.6000061,111.0999985,120.75
1606427120,228799,178.6999969,110.8000031,122.3499985
1606427128,229478,179.5,110.1500015,117.3000031
1606427138,230245,180.6000061,110.1500015,117.0999985
1606427160,232139,181.1499939,109.75,116.5500031
1606427160,232171,179.3500061,111.6999969,118.25
1606427163,232390,174.25,112.8000031,118.8499985
1606427163,232424,172.75,117.6999969,118.8499985
1606427166,232667,172.3500061,115,118.0999985
1606427175,233341,173.75,104.0500031,119.8000031
1606427178,233518,173.6499939,104.4000015,124.8499985
1606427182,233933,175.0500031,106,121.4499969
1606427183,234011,172.0500031,108,122.0500031
1606427189,234456,172.25,107.6999969,122.0999985
1606427189,234521,171.3500061,109.0500031,118.8499985
1606427190,234614,169.8500061,109.3000031,119.6500015
1606427218,236854,180.5500031,108.5,121.3000031
1606427222,237206,184.4499969,107.5500031,121
1606427223,237299,183.9499969,107.6999969,117.9000015
1606427230,237914,184.8500061,109.1500015,104.25
1606427235,238332,184.6499939,108.4000015,106.25
1606427254,239898,184.8500061,109.0999985,105.25
1606427265,240867,185.4499969,109.3000031,110.0500031
1606427268,241064,186,108.4499969,109.8000031
1606427278,241984,189.3000031,108.6999969,114
1606427297,243558,188.75,108,115.0999985
1606427306,244267,189.9499969,107,116.9499969
1606427310,244662,184.9499969,106.9000015,119.0999985
1606427321,245538,180.25,111.0999985,139.1499939
1606427323,245774,180.3500061,113.9000015,139
1606427327,246019,179.25,115.3499985,139.1999969
1606427333,246547,180.0500031,115.1999969,136.8000031
1606427337,246893,179.5500031,123.0500031,135.6999969
1606427341,247275,179.25,127.5500031,130.1000061
1606427342,247325,174.3000031,123.3499985,129.5
1606427357,248624,176.3500061,130.75,127.5
1606427363,249126,178.8999939,132.6000061,126.4000015
1606427366,249305,173.3000031,132.6000061,126.6500015
1606427367,249430,174.1000061,130.9499969,126.4000015
1606427368,249485,174.3999939,129.3000031,127.4499969
1606427371,249726,176.3999939,128.6999969,125.6500015
1606427372,249816,177.8000031,122.0999985,125.8000031
1606427383,250717,179.5500031,121.9000015,126.4000015
1606427389,251215,179.3000031,121.3499985,133.1999969
1606427394,251616,183,121.1500015,131.6499939
1606427398,251974,176.1000061,125.5500031,136.6999969
1606427407,252643,174.1000061,130.75,135.3000031
1606427408,252738,167.3999939,129.8000031,132.5
1606427409,252834,165.6000061,134.6499939,132.8999939
1606427424,254129,160.5,138.5500031,124.1999969
1606427425,254148,158.3500061,137,124.0999985
1606427430,254596,162.3999939,136.9499969,124.3000031
1606427432,254807,156,142.1000061,123.6999969
1606427438,255268,141.1000061,142.6999969,122.5999985
1606427439,255302,139.8000031,143.1999969,123.5
1606427457,256905,144.5,141.4499969,122.75
1606427462,257333,142.5,141.8000031,112.25
1606427466,257667,147.3000031,142.5,112.25
1606427468,257842,144.8999939,144.5,111.3499985
1606427476,258441,143.8999939,142.6999969,111.25
1606427509,261150,143.6999969,143.3000031,112.1999969
1606427510,261237,145.1999969,143.3999939,110.4000015
1606427529,262785,160.75,139.6999969,110.4000015
1606427530,262834,158.9499969,141.8000031,108.75
1606427540,263729,167.1999969,141.8000031,107.3000031
1606427545,264143,168.0500031,138.8000031,106.5
1606427548,264391,167.5,138.5500031,101.4000015
1606427557,265127,175.1499939,136.25,101.4000015
1606427565,265808,176.1499939,135.3999939,99.09999847
1606427572,266382,177.8000031,136.3999939,99
1606427574,266536,177.8999939,135.6000061,98.80000305
1606427577,266782,177.25,147.9499969,98.09999847
1606427583,267260,185.3000031,147.3000031,97.30000305
1606427585,267464,185.25,149.8500061,96.05000305
1606427598,268550,187.1000061,154.1000061,96.25
1606427599,268654,186.6499939,154.1000061,96
1606427605,269158,185.0500031,154.3999939,98.84999847
1606427631,271180,184.8500061,156.75,99.69999695
1606427632,271315,185.0500031,157.3500061,103.4000015
1606427638,271818,185.25,156.0500031,103.4000015
1606427645,272392,186.0500031,155.5500031,100.5
1606427657,273375,192.9499969,156.1000061,100.0999985
1606427662,273765,192.6999969,151.3999939,99
1606427668,274247,192,151.25,97.44999695
1606427673,274670,192.0500031,151.1999969,98.94999695
1606427687,275910,191.1499939,151.6000061,82
1606427688,275959,189.6999969,152.1000061,81.69999695
1606427690,276165,189.3999939,152.3500061,81.30000305
1606427691,276211,188.8999939,150.75,82.19999695
1606427691,276233,187.1999969,135.5,81
1606427699,276851,182.3000031,139.1000061,81.80000305
1606427701,277047,180.8999939,133.4499969,80.94999695
1606427718,278429,185.6000061,135.0500031,82.34999847
1606427741,280413,212.8999939,139.5500031,82.34999847
1606427742,280432,213.0500031,140.1999969,87.25
1606427743,280560,215.0500031,142.5,86.75
1606427747,280914,214.75,143.1000061,85.5
1606427757,281729,215.3500061,142.3999939,84.80000305
1606427769,282746,228.75,146.8999939,84.80000305
1606427773,283047,230.9499969,148.3500061,86.40000153
1606427775,283217,228.6999969,149.5,86.65000153
1606427779,283580,227.1499939,157.6999969,87.65000153
1606427821,287036,259.75,157,88.84999847
1606427822,287114,258.8999939,157.25,82.55000305
1606427822,287140,257.5499878,138.6000061,83.25
1606427830,287818,258.5499878,141.3000031,82.15000153
1606427832,287925,254.1000061,140.8999939,81.59999847
1606427836,288255,255.1499939,141.1999969,86.25
1606427850,289415,252.6499939,146.3000031,86.05000305
1606427856,289889,253.4499969,146.3999939,86.05000305
1606427860,290201,254.5,144.8000031,86.34999847
1606427864,290598,252.0500031,144.5,85.94999695
1606427870,291082,253.3000031,144.1000061,87.09999847
1606427871,291176,253.4499969,143.1999969,88.15000153
1606427875,291499,248.6999969,143.1999969,87.25
1606427880,291838,244,143.3000031,86.84999847
1606427880,291866,241.1999969,143.5,95.40000153
1606427880,291895,241,145.3000031,95.34999847
1606427882,292009,241.1999969,144.8500061,95.84999847
1606427887,292421,233.1000061,142.25,96.44999695
1606427893,292931,230.1999969,139.1499939,96.84999847
1606427897,293315,228.6000061,140.6000061,95.5
1606427911,294371,224.5,142.9499969,95.90000153
1606427920,295138,222.9499969,142.6999969,95.59999847
1606427923,295396,221.3500061,154.6999969,95.59999847
1606427935,296446,216.8500061,157.5500031,96.30000305
1606427948,297510,220.4499969,155.25,95.80000305
1606427950,297733,204.6999969,155.5500031,95.80000305
1606427959,298358,197.6999969,152.8500061,95.09999847
1606427962,298627,196.75,149.6000061,96.44999695
1606427965,298879,196.6499939,145,94.5
1606427966,298939,189,144.1999969,94.05000305
1606427971,299410,188.1000061,143,91.55000305
1606427976,299807,185.5,144.6000061,91.44999695
1606427980,300150,185.3999939,145.5500031,89.84999847
1606427992,301079,173.6499939,156.25,88.44999695
1606427998,301636,174.8999939,162.6000061,87
1606428003,302042,173.9499969,166.3000031,87.90000153
1606428025,303762,175.6999969,164.75,86.80000305
1606428027,303866,174.5,162.8000031,82.15000153
1606428031,304246,171.3999939,162.3500061,82.15000153
1606428044,305339,173.8000031,154.3999939,80.5
1606428052,306008,180.8000031,158.4499969,75.84999847
1606428054,306197,179.8999939,158.3500061,74.55000305
1606428060,306680,176.6000061,159,74.84999847
1606428061,306737,172.1000061,158.6000061,74.94999695
1606428070,307465,174.4499969,158.3999939,74.75
1606428071,307546,174.3000031,153.3000031,74.75
1606428089,309037,175.6999969,153.3000031,74.75
1606428090,309070,174.4499969,149.1999969,71.94999695
1606428091,309192,173.0500031,142.1999969,69.69999695
1606428112,310910,190.9499969,141.8000031,68.75
1606428113,311047,192.8500061,145.8999939,63.25
1606428129,312282,195.1999969,157.6000061,63.84999847
1606428130,312366,194.6499939,157.6000061,63.84999847
1606428132,312580,190.3999939,154.5,61.65000153
1606428149,313970,164.3500061,151.9499969,60.95000076
1606428150,314005,164.1000061,150.8999939,60.65000153
1606428155,314386,162.6999969,146.25,61.79999924
1606428155,314422,162.1999969,144.3500061,62.25
1606428157,314621,162.5,144.5,55.34999847
1606428164,315148,161.8000031,144.5,55.25
1606428168,315550,150.6999969,152.6000061,55.84999847
1606428171,315797,148.8999939,153.8500061,57
1606428182,316703,150.1499939,153.1499939,57.5
1606428187,317127,152.6999969,155.5,57.59999847
1606428189,317225,139.5,151.3500061,55.15000153
1606428191,317442,139.8999939,147.3999939,50.70000076
1606428193,317600,126,146.8999939,52.09999847
1606428195,317783,113.8000031,147.1000061,52.84999847
1606428216,319536,115.6500015,141.6499939,53.59999847
1606428218,319676,114.5,141.3500061,58
1606428221,319957,114.75,144.25,58.59999847
1606428254,322606,111.3499985,144.6499939,58.65000153
1606428265,323472,111.9499969,150.0500031,60.20000076
1606428271,323957,123.1500015,151.4499969,60.20000076
1606428274,324257,123.4499969,151.8500061,60.5
1606428275,324286,123.25,149.8500061,59.90000153
1606428276,324410,122.5500031,150.6499939,61.45000076
1606428279,324619,121.9499969,150,62.04999924
1606428286,325237,122.0500031,159.6499939,66.19999695
1606428294,325939,123,162.8500061,66
1606428305,326821,124.6999969,163.1499939,66
1606428306,326856,124.5,151.1000061,65.59999847
1606428317,327813,123.0999985,155.8000031,65.69999695
1606428324,328404,124.0999985,159.6999969,66
1606428330,328972,124.4000015,158.0500031,67.40000153
1606428338,329609,126.0999985,158.5500031,68
1606428339,329710,126.1999969,160.8000031,70.40000153
1606428344,330119,131.8000031,160.3500061,70.5
1606428355,331083,131.9499969,160.5500031,69.34999847
1606428376,332877,146.0500031,160.3999939,69.34999847
1606428378,332978,148.3500061,160.3999939,68.25
1606428383,333435,156.6499939,158.8500061,69.75
1606428392,334240,172.0500031,156.6000061,69.80000305
1606428400,334828,172.5500031,149.3999939,69.05000305
1606428400,334858,172.25,143.4499969,68.75
1606428401,334928,171.8500061,136.6999969,68.90000153
1606428405,335300,174.1000061,133.3500061,71
1606428408,335539,174.5500031,135.3500061,72
1606428416,336173,175.8500061,135.1499939,96.09999847
1606428433,337661,186.8000031,134.8999939,98.34999847
1606428435,337833,176.75,134,99.55000305
1606428456,339564,180.75,133.6999969,101.75
1606428458,339717,181.3500061,133.3999939,102.9499969
1606428459,339872,177.0500031,131.3500061,104.0500031
1606428462,340063,176.0500031,141.5,103.4499969
1606428468,340617,176.9499969,143.0500031,104.8000031
1606428474,341063,172,148.3000031,105.4000015
1606428475,341098,171.8500061,154.5,106.3000031
1606428475,341126,171.6999969,163.5,106.5
1606428481,341610,171.6499939,163.6000061,107.6500015
1606428483,341827,160.9499969,163.3000031,108.25
1606428485,341981,160.4499969,175.3999939,108.8000031
1606428491,342496,154.3000031,179.6999969,108.5999985
1606428499,343134,154.25,186.6499939,111.3000031
1606428533,346001,173.6999969,189.6000061,110.9499969
1606428537,346324,176,187.75,116.1999969
1606428539,346532,178.0500031,186.6000061,115.8000031
1606428550,347441,191.3999939,186.3000031,119.0999985
1606428552,347612,195.1999969,178.1000061,118.9000015
1606428555,347903,194.6999969,178.8999939,120.1999969
1606428566,348745,196.8999939,184.6499939,117.9499969
1606428588,350556,219.8000031,185,115.5999985
1606428592,350953,226.0500031,186.1000061,115.5999985
1606428595,351140,226.6000061,185.8999939,115
1606428600,351582,227,185.8999939,118.3000031
1606428601,351657,224.75,183.5,117.5500031
1606428607,352219,223.3500061,184.0500031,118.3000031
1606428611,352540,224.6000061,184.1000061,118.4499969
1606428617,352978,228.6000061,182.9499969,118.8000031
1606428621,353323,229,183.6999969,118.5
1606428634,354434,231.5500031,184.3000031,119.5
1606428638,354757,235.5,184,123.5999985
1606428638,354806,233.8500061,184,117.75
1606428640,354974,236.1999969,186.1000061,110.1500015
1606428657,356449,240.5,200.6000061,110.1999969
1606428669,357415,243.8000031,195.3999939,110.0999985
1606428672,357625,245.5,194,117.0999985
1606428683,358607,261.75,202.25,119.5
1606428708,360711,268.2000122,191.6499939,118.3499985
1606428713,361199,272.2000122,212.5,114.6500015
1606428729,362387,262.9500122,212.8500061,115.8499985
1606428731,362565,264.75,214.1000061,116.0500031
1606428741,363438,276.1499939,219.6000061,116.8499985
1606428760,365023,290.3999939,217.3500061,116.75
1606428768,365706,292.7999878,219.1999969,116.75
1606428772,366084,293.8500061,218.8000031,116.6500015
1606428788,367401,306.6499939,214.5,115.3499985
1606428790,367582,309.3999939,215.1999969,114.6500015
1606428791,367657,310.7000122,226.0500031,113.1999969
1606428797,368169,311.1000061,225.6499939,111.75
1606428799,368301,309.1000061,232.5500031,111.1500015
1606428801,368523,302.2000122,232.8000031,112.0500031
1606428809,369164,302.8999939,235.0500031,112.8499985
1606428814,369578,302.1000061,232.9499969,112.5500031
1606428815,369661,302.1000061,233.8000031,112.25
1606428834,371269,292.1000061,234.5500031,110.4499969
1606428836,371456,292.5,233.1000061,108.5500031
1606428836,371486,289.7000122,232.1499939,107.5
1606428840,371805,285.7999878,243.5,79.15000153
1606428852,372872,276.3500061,248.6000061,77.19999695
1606428867,374101,278.3999939,241.75,76
1606428875,374739,286.5,239.1999969,75.90000153
1606428875,374767,284.1499939,230.1000061,76.09999847
1606428896,376533,289.3999939,220.8999939,75.34999847
1606428899,376845,287.7000122,226.1000061,75.65000153
1606428900,376893,281.2999878,225.8999939,74.59999847
1606428903,377142,281.2999878,216.75,74.55000305
1606428905,377322,284.7000122,247.8000031,75.84999847
1606428908,377501,287.2999878,248.8000031,75.94999695
1606428909,377607,287.2999878,254.5,73.25
1606428919,378475,283.7000122,248.75,73.09999847
1606428927,379134,281.5,248.1000061,67.25
1606428932,379581,280.3500061,245.8500061,67.65000153
1606428936,379878,279.5,244.4499969,66.30000305
1606428937,379962,279.7000122,247.5500031,64.34999847
1606428941,380281,279.7999878,247.6999969,64.34999847
1606428942,380333,279.5,246.0500031,62.95000076
1606428961,381919,284.7000122,245.9499969,63.75
1606428962,382042,285.1000061,253.8000031,63.54999924
1606428962,382065,285.5,253.6999969,64.05000305
1606428963,382166,286,249.3500061,64.90000153
1606428978,383367,289.1000061,249.8500061,62.75
1606428978,383405,289,236.75,60.75
1606428987,384155,291.7999878,236.9499969,60.04999924
1606429002,385412,289.3999939,237.1499939,54.25
1606429004,385580,282.1000061,238.9499969,53.65000153
1606429011,386141,270.1000061,235.25,57.15000153
1606429011,386180,268.8999939,232.6499939,64.84999847
1606429026,387455,270.25,231.3500061,58
1606429033,387970,269.3999939,231.1499939,55.09999847
1606429036,388255,264.4500122,217.4499969,55
1606429062,390412,246.9499969,224.0500031,53.40000153
1606429078,391771,255.3999939,225.6999969,53.59999847
1606429084,392249,249.6999969,230.1999969,53.04999924
1606429085,392337,249.1000061,227.25,54.15000153
1606429096,393264,247.6499939,226.8999939,53.65000153
1606429106,394100,245.3500061,223.25,53.75
1606429107,394168,242.8500061,236.4499969,54.04999924
1606429111,394516,240.3000031,237,53.75
1606429131,396164,244.6000061,232.6000061,53.75
1606429135,396452,240.8500061,236.9499969,53.95000076
1606429139,396805,233.75,238.3999939,53.04999924
1606429145,397322,223.8000031,233.8000031,52.15000153
1606429149,397595,223.8999939,230.8500061,52.15000153
1606429151,397829,221.6000061,228.8000031,52.34999847
1606429158,398368,217.6000061,229.4499969,52.25
1606429159,398479,213.1999969,227.5,52.54999924
1606429166,398962,211,230.5500031,53.15000153
1606429166,398979,208.9499969,252.4499969,52.29999924
1606429167,399070,200.1499939,251.8500061,52.15000153
1606429175,399774,198.4499969,256.6499939,52.04999924
1606429176,399844,184,257.3500061,52.25
1606429183,400406,184.9499969,248.1000061,52.25
1606429185,400628,184.6999969,243.1000061,53.09999847
1606429187,400741,182.1999969,242.8999939,53.29999924
1606429203,402066,167.4499969,256.7999878,52
1606429205,402264,165.1499939,258.7999878,51.70000076
1606429222,403674,179.1000061,261.7999878,52
1606429238,405009,175.3500061,262.4500122,51.90000153
1606429271,407852,179.5,250.4499969,51.59999847
1606429314,411338,189.1499939,242.1000061,52.59999847
1606429316,411502,191.75,241,53.75
1606429316,411538,191.3500061,212.0500031,53.09999847
1606429320,411868,184.6499939,210.1499939,52.59999847
1606429321,411910,180.6499939,205.3000031,49.5
1606429334,413009,178.8500061,203.3999939,49.20000076
1606429334,413051,174.4499969,195.9499969,49.09999847
1606429351,414437,187.9499969,197.1499939,49.5
1606429352,414485,187.8500061,223.6499939,49.90000153
1606429356,414829,190.3500061,221.1000061,49.5
1606429362,415378,203.8000031,223.9499969,48.5
1606429368,415886,215.25,226.8000031,47.54999924
1606429373,416306,215.9499969,230.8000031,47.5
1606429381,416991,216.6999969,224.3999939,47.09999847
1606429382,417013,216.1499939,225.6000061,47.09999847
1606429383,417078,211.3500061,225.0500031,45.90000153
1606429383,417106,210.9499969,227.5500031,46.09999847
1606429384,417211,210.5500031,233.75,46.20000076
1606429401,418690,215.75,235.8999939,46.15000153
1606429410,419425,224.5500031,234.1000061,46.54999924
1606429418,420145,229.3000031,233.8999939,46.04999924
1606429424,420567,232.75,234.1000061,45.04999924
1606429439,421855,215.75,244,44.75
1606429446,422471,222.4499969,247.1000061,36.34999847
1606429461,423806,223.75,255.5500031,29.54999924
1606429469,424395,221.4499969,256.0499878,29.54999924
1606429480,425340,214.1999969,265.8999939,27.64999962
1606429489,426093,213.1999969,275.4500122,29.35000038
1606429492,426350,208.1000061,275.9500122,29.14999962
1606429506,427553,204.1499939,273.75,29.14999962
1606429517,428464,207.1000061,275.3500061,29.35000038
1606429526,429223,210.8000031,269.5499878,29.85000038
1606429532,429747,211.6999969,255.25,29.70000076
1606429542,430562,205.3999939,254.8500061,28.79999924
1606429551,431268,206,255.1499939,28.70000076
1606429567,432601,208.25,254.0500031,28.79999924
1606429568,432742,209.8500061,250.6499939,30.04999924
1606429594,434934,219.3500061,249.8500061,33.70000076
1606429595,435078,219.4499969,249.9499969,37.40000153
1606429625,437624,255.0500031,249.9499969,38
1606429628,437833,257,249.6499939,38.29999924
1606429629,437954,257.75,244.6999969,38.29999924
1606429633,438297,260.8999939,241.1000061,38.40000153
1606429635,438439,264.2000122,239.1999969,38.59999847
1606429640,438816,264.6000061,237.9499969,38.90000153
1606429643,439118,264.6000061,238.4499969,40
1606429657,440284,268.25,240.3000031,40
1606429666,441054,276.1000061,238.3000031,38.59999847
1606429668,441269,279.2000122,237.8000031,37.40000153
1606429670,441387,280.1000061,235.1499939,38.40000153
1606429672,441511,278.2000122,197.8000031,38.90000153
1606429681,442334,278.8500061,194.8500061,39.90000153
1606429687,442846,271.6000061,191.1499939,39.70000076
1606429706,444513,275.3999939,191.9499969,39.70000076
1606429724,445945,275.7999878,192.1000061,40.40000153
1606429726,446091,270.3500061,201.75,42.75
1606429731,446511,269.3999939,203.4499969,42.45000076
1606429733,446744,266.6499939,204.5500031,44.79999924
1606429749,448081,270.6499939,204.0500031,47.79999924
1606429755,448645,278.4500122,188.75,47
1606429763,449302,273.8500061,186.25,47.20000076
1606429765,449467,264.7999878,185.1000061,47.34999847
1606429767,449621,264,186.75,48.59999847
1606429774,450172,263.7999878,185.75,48.70000076
1606429779,450612,264.2000122,186.25,50.20000076
1606429784,451005,266.3999939,187.3000031,51.40000153
1606429792,451691,264.6000061,187.4499969,53.59999847
1606429797,452130,265,187.8000031,54.59999847
1606429849,456622,269.4500122,186.6999969,54.29999924
1606429851,456830,271.1499939,182.3000031,54.20000076
1606429868,458219,278.1000061,181.6000061,56.65000153
1606429876,458897,283.4500122,181,56.45000076
1606429881,459308,282.8500061,181.3000031,57.25
1606429901,461026,260.3500061,178.8000031,57.15000153
1606429903,461198,261.5499878,178.0500031,57.34999847
1606429912,461963,266.9500122,169.25,57.54999924
1606429927,463186,269.4500122,154.8000031,57.65000153
1606429940,464350,261.3999939,154.8500061,58.04999924
1606429966,466462,258.5,152.8500061,57.95000076
1606429975,467258,257.25,150.3500061,58.25
1606429994,468893,264.7999878,146.1499939,58.84999847
1606430004,469781,269.6000061,145.6000061,59.34999847
1606430020,471160,291.1000061,144.3000031,60.34999847
1606430023,471407,294.7000122,143.8000031,60.54999924
1606430031,472069,295.1000061,135.25,61.79999924
1606430057,474099,300.8999939,134.5500031,61.95000076
1606430065,474779,309,135.0500031,62.20000076
1606430070,475191,312.7999878,132.75,64.5
1606430080,476052,324.5,127.0500031,64.34999847
1606430080,476085,323.2999878,123.0999985,64.30000305
1606430098,477569,327.2999878,120.1500015,64.5
1606430101,477892,327.7999878,112.3000031,65.59999847
1606430107,478324,327.7000122,99.25,65.80000305
1606430113,478844,328.3500061,92.05000305,65.69999695
1606430115,478995,326.3999939,90.59999847,65.69999695
1606430117,479130,322.8999939,90.84999847,63.90000153
1606430132,480474,319.1499939,89,63.5
1606430148,481790,327.0499878,84.59999847,63.79999924
1606430150,481966,327.0499878,85,63.90000153
1606430165,483202,330.6499939,83.09999847,66.65000153
1606430194,485712,350,83.59999847,72.40000153
1606430201,486324,361.5499878,84.65000153,73
1606430205,486659,329.0499878,86.80000305,72.40000153
1606430207,486813,328.75,87.90000153,72.09999847
1606430209,486992,327.25,88.34999847,74.34999847
1606430211,487159,324.25,87.09999847,75.09999847
1606430213,487270,323.4500122,87.30000305,76
1606430235,489226,331.25,86.94999695,78.40000153
1606430240,489633,336.0499878,98.65000153,78.40000153
1606430245,490117,339.2999878,110.9499969,84.55000305
1606430251,490569,338.5499878,111.0500031,81.5
1606430264,491628,348.5499878,112.3000031,77.90000153
1606430280,492989,354.9500122,119.5,77.30000305
1606430288,493682,360.9500122,119.5999985,77.09999847
1606430289,493764,361.3500061,118.1999969,77.59999847
1606430291,493931,349.9500122,118.25,80.30000305
1606430291,493990,349.4500122,118.9000015,80
1606430296,494333,349.25,120,78.84999847
1606430308,495267,349.2000122,125.5999985,78.94999695
1606430314,495846,350.3999939,126.8000031,80.25
1606430315,495864,350.0499878,131.5,80.55000305
1606430315,495884,345.8500061,131.3500061,79.25
1606430316,495987,339.2000122,123.4000015,79.65000153
1606430321,496399,331.1000061,121.6999969,79.65000153
1606430334,497525,333.2000122,120.9000015,79.65000153
1606430341,498129,341.3999939,129.5,78.84999847
1606430360,499611,351.3500061,130.8999939,78.34999847
